"","...1","District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture","group","AverageIdeal","MaxIdeal","MinIdeal","AverageWet","MaxWet","MinWet","AverageDry","MaxDry","MinDry"
"220",220,"Kadoma",2017,"01",24.9364502443648,25.3250976128965,24.5228938433637,"D",1,0,1,0,1,0,0,0,0
"221",221,"Kadoma",2017,"02",23.8427200463425,25.3007562853298,21.1046381910301,"E",1,0,1,0,1,0,0,0,0
"222",222,"Kadoma",2017,"03",17.2366318388076,25.0692323120557,9.50915335889879,"F",0,0,0,0,1,0,1,0,1
"223",223,"Kadoma",2017,"04",8.16152497625067,11.0254378573293,5.48611743754935,"G",0,0,0,0,0,0,1,1,1
"224",224,"Kadoma",2017,"05",5.07043815638909,7.87635357969053,3.12572324611935,"H",0,0,0,0,0,0,1,1,1
"225",225,"Kariba",2016,"10",6.17456622178539,6.24943232926082,6.10794682253278,"A",0,0,0,0,0,0,1,1,1
"226",226,"Kariba",2016,"11",9.1312574880125,15.4560047523433,6.07075600861013,"B",0,0,0,0,0,0,1,1,1
"227",227,"Kariba",2016,"12",18.2024875264125,23.8822777698952,9.7535712639712,"C",0,1,0,0,0,0,1,0,1
"228",228,"Kariba",2017,"01",24.7596666616408,25.2955087355713,23.4250869441996,"D",1,0,1,0,1,0,0,0,0
"229",229,"Kariba",2017,"02",24.9594194422683,25.2640246628343,24.5915880047576,"E",1,0,1,0,1,0,0,0,0
"230",230,"Kariba",2017,"03",22.1868189567659,25.2643004054444,16.8908215473787,"F",1,0,0,0,1,0,0,0,1
"231",231,"Kariba",2017,"04",15.6071539898342,18.5674199682143,13.8227221134179,"G",0,0,0,0,0,0,1,1,1
"232",232,"Kariba",2017,"05",10.3392949786348,12.8686996520595,8.76182453254538,"H",0,0,0,0,0,0,1,1,1
"233",233,"Kwekwe",2016,"10",2.28831777953446,2.49826489354128,2.19312657551304,"A",0,0,0,0,0,0,1,1,1
"234",234,"Kwekwe",2016,"11",4.82283110353954,14.0554670358071,2.2608132555919,"B",0,0,0,0,0,0,1,1,1
"235",235,"Kwekwe",2016,"12",13.3614809491476,22.2186028413186,4.87263436772065,"C",0,1,0,0,0,0,1,0,1
"236",236,"Kwekwe",2017,"01",24.4086373499575,25.3464854354602,23.1070903356853,"D",1,0,1,0,1,0,0,0,0
"237",237,"Kwekwe",2017,"02",22.4915274358801,25.2946797917724,19.3488225925704,"E",1,0,0,0,1,0,0,0,1
"238",238,"Kwekwe",2017,"03",15.6568952596487,25.1119539666367,7.20297357606814,"F",0,0,0,0,1,0,1,0,1
"239",239,"Kwekwe",2017,"04",6.87411112298385,10.6598112435524,3.86479843333082,"G",0,0,0,0,0,0,1,1,1
"240",240,"Kwekwe",2017,"05",4.07755265343963,6.56346953844632,2.6475632141592,"H",0,0,0,0,0,0,1,1,1
"241",241,"Lupane",2016,"10",2.54195193103845,2.79006507378576,2.42728546376753,"A",0,0,0,0,0,0,1,1,1
"242",242,"Lupane",2016,"11",4.03977148173981,10.7425465658589,2.46912035642499,"B",0,0,0,0,0,0,1,1,1
"243",243,"Lupane",2016,"12",14.5908532480065,24.7105299088592,3.43317206954197,"C",0,1,0,0,0,0,1,0,1
"244",244,"Lupane",2017,"01",24.586689972218,25.3371739764606,22.5739458445816,"D",1,0,1,0,1,0,0,0,0
"245",245,"Lupane",2017,"02",22.8279813773488,25.2278103192064,18.8466104797259,"E",1,0,0,0,1,0,0,0,1
"246",246,"Lupane",2017,"03",14.405764910099,24.9902686385829,5.69806250173501,"F",0,1,0,0,0,0,1,0,1
"247",247,"Lupane",2017,"04",6.80349203182195,13.0939980379442,3.77468493984938,"G",0,0,0,0,0,0,1,1,1
"248",248,"Lupane",2017,"05",3.41145316166861,5.75764112768619,2.63133502623753,"H",0,0,0,0,0,0,1,1,1
"249",249,"Makonde",2016,"10",2.20730218834916,2.59552551793551,2.0811278760763,"A",0,0,0,0,0,0,1,1,1
"250",250,"Makonde",2016,"11",5.0370023543313,11.8341447609437,2.10629253256115,"B",0,0,0,0,0,0,1,1,1
"251",251,"Makonde",2016,"12",18.1784528837465,24.3157491867583,7.54029134250858,"C",0,1,0,0,0,0,1,0,1
"252",252,"Makonde",2017,"01",24.9987117277781,25.3433131786154,24.4226452527489,"D",1,0,1,0,1,0,0,0,0
"253",253,"Makonde",2017,"02",24.6608594888236,25.2115379577422,23.0914990481453,"E",1,0,1,0,1,0,0,0,0
"254",254,"Makonde",2017,"03",19.3513092446745,24.871013690175,12.660804143086,"F",0,1,0,0,0,0,1,0,1
"255",255,"Makonde",2017,"04",9.60923251747633,13.2207004099436,7.65710294393152,"G",0,0,0,0,0,0,1,1,1
"256",256,"Makonde",2017,"05",5.29107003978902,7.65729374199429,3.70591668277152,"H",0,0,0,0,0,0,1,1,1
"257",257,"Makoni",2016,"10",2.62985116963744,3.89679003354039,2.33979064097378,"A",0,0,0,0,0,0,1,1,1
"258",258,"Makoni",2016,"11",7.24514049641588,17.8802455704409,2.45587359255749,"B",0,0,0,0,0,0,1,1,1
"259",259,"Makoni",2016,"12",20.4180338531943,24.9045476431955,10.941868320945,"C",1,1,0,0,0,0,0,0,1
"260",260,"Makoni",2017,"01",24.595784882757,25.3491086996739,22.5422369284433,"D",1,0,1,0,1,0,0,0,0
"261",261,"Makoni",2017,"02",23.7657537120324,24.8476678038727,21.9655801987429,"E",1,1,1,0,0,0,0,0,0
"262",262,"Makoni",2017,"03",19.0566383323082,25.010001004392,13.14473440768,"F",0,0,0,0,1,0,1,0,1
"263",263,"Makoni",2017,"04",10.693796025664,16.0763481679037,8.56442679773025,"G",0,0,0,0,0,0,1,1,1
"264",264,"Makoni",2017,"05",6.77657145788672,8.35562979436313,4.92622401774918,"H",0,0,0,0,0,0,1,1,1
"265",265,"Mangwe (South)",2016,"10",2.43062860390104,2.95176799468717,2.25310498933393,"A",0,0,0,0,0,0,1,1,1
"266",266,"Mangwe (South)",2016,"11",3.62511518485223,4.9249210263913,2.31606442953916,"B",0,0,0,0,0,0,1,1,1
"267",267,"Mangwe (South)",2016,"12",11.9524285904608,25.3086067733658,2.28495631444493,"C",0,0,0,0,1,0,1,0,1
"268",268,"Mangwe (South)",2017,"01",21.3596014851789,24.6497026122416,17.3449765552259,"D",1,1,0,0,0,0,0,0,1
"269",269,"Mangwe (South)",2017,"02",20.9842265175061,25.0793918954671,13.021768456071,"E",1,0,0,0,1,0,0,0,1
"270",270,"Mangwe (South)",2017,"03",12.1612600016565,21.0075839295204,4.70473116667067,"F",0,1,0,0,0,0,1,0,1
"271",271,"Mangwe (South)",2017,"04",4.36866257968413,6.19342916445459,3.40309962750695,"G",0,0,0,0,0,0,1,1,1
"272",272,"Mangwe (South)",2017,"05",2.86253613689656,3.85288191289435,2.49759075781992,"H",0,0,0,0,0,0,1,1,1
"273",273,"Marondera",2016,"10",2.53804454571738,3.52822274202034,2.31067839491876,"A",0,0,0,0,0,0,1,1,1
"274",274,"Marondera",2016,"11",8.90367683290023,19.2235239878941,2.38302060071698,"B",0,0,0,0,0,0,1,1,1
"275",275,"Marondera",2016,"12",21.704788724485,25.3312567522925,12.7424474437688,"C",1,0,0,0,1,0,0,0,1
"276",276,"Marondera",2017,"01",25.0174111975513,25.3361654830983,24.0694026030828,"D",0,0,1,1,1,0,0,0,0
"277",277,"Marondera",2017,"02",24.5147666890588,25.3269759822215,21.873402559386,"E",1,0,1,0,1,0,0,0,0
"278",278,"Marondera",2017,"03",18.8424535803443,25.200753579874,13.0401760708091,"F",0,0,0,0,1,0,1,0,1
"279",279,"Marondera",2017,"04",10.5132126501177,14.4708244722078,8.26414571360646,"G",0,0,0,0,0,0,1,1,1
"280",280,"Marondera",2017,"05",7.67727526160578,9.92625705558,5.48622958809063,"H",0,0,0,0,0,0,1,1,1
"281",281,"Masvingo",2016,"10",2.70595945803121,5.6022288772939,2.21850376561359,"A",0,0,0,0,0,0,1,1,1
"282",282,"Masvingo",2016,"11",4.44614888352404,13.7362724600499,2.22356070007434,"B",0,0,0,0,0,0,1,1,1
"283",283,"Masvingo",2016,"12",16.443578443484,24.8138698636078,3.12883353734339,"C",0,1,0,0,0,0,1,0,1
"284",284,"Masvingo",2017,"01",22.8463785028622,25.3509639446474,19.0407170487007,"D",1,0,0,0,1,0,0,0,1
"285",285,"Masvingo",2017,"02",20.663194772973,24.3154928789875,15.5095338768654,"E",1,1,0,0,0,0,0,0,1
"286",286,"Masvingo",2017,"03",17.8761052667308,24.9559835303649,10.6021248009768,"F",0,1,0,0,0,0,1,0,1
"287",287,"Masvingo",2017,"04",8.74789507516406,14.9798182543914,6.05229237184628,"G",0,0,0,0,0,0,1,1,1
"288",288,"Masvingo",2017,"05",6.3602629221482,9.25964728476483,4.55805293292511,"H",0,0,0,0,0,0,1,1,1
"289",289,"Matobo",2016,"10",2.40478617351046,3.12638313454469,2.22486184094833,"A",0,0,0,0,0,0,1,1,1
"290",290,"Matobo",2016,"11",3.13948791420433,4.00478394825153,2.26051862744252,"B",0,0,0,0,0,0,1,1,1
"291",291,"Matobo",2016,"12",12.2856503747478,25.0768075799058,2.38909274029386,"C",0,0,0,0,1,0,1,0,1
"292",292,"Matobo",2017,"01",20.4684088572108,24.1546232675837,17.025971521972,"D",1,1,0,0,0,0,0,0,1
"293",293,"Matobo",2017,"02",19.9663195684383,25.1436547067896,12.3004694995674,"E",0,0,0,0,1,0,1,0,1
"294",294,"Matobo",2017,"03",12.9075580461734,20.3748891571088,6.16569257133699,"F",0,1,0,0,0,0,1,0,1
"295",295,"Matobo",2017,"04",5.05866104733233,7.29364290463818,4.0030222085599,"G",0,0,0,0,0,0,1,1,1
"296",296,"Matobo",2017,"05",3.3745690279521,4.71205731089804,2.62327783787651,"H",0,0,0,0,0,0,1,1,1
"297",297,"Mazowe",2016,"10",2.48198893977297,3.49634418160408,2.28060889096284,"A",0,0,0,0,0,0,1,1,1
"298",298,"Mazowe",2016,"11",6.96772951132588,17.7853801134162,2.36906126210283,"B",0,0,0,0,0,0,1,1,1
"299",299,"Mazowe",2016,"12",21.4052053874122,25.3519965829459,10.9068337484561,"C",1,0,0,0,1,0,0,0,1
"300",300,"Mazowe",2017,"01",25.1123009919548,25.3569552557382,24.3884917853563,"D",0,0,1,1,1,0,0,0,0
"301",301,"Mazowe",2017,"02",24.8057360560542,25.3524408637638,23.7135589942216,"E",1,0,1,0,1,0,0,0,0
"302",302,"Mazowe",2017,"03",20.0102830539775,25.0036833739774,14.4458848823426,"F",1,0,0,0,1,0,0,0,1
"303",303,"Mazowe",2017,"04",13.3298819220105,21.5939087546966,9.80100501291524,"G",0,1,0,0,0,0,1,0,1
"304",304,"Mazowe",2017,"05",8.89509086809082,11.2285747956235,6.51117363769492,"H",0,0,0,0,0,0,1,1,1
"305",305,"Mberengwa",2016,"10",2.58359181648091,4.03944546044479,2.28809664920643,"A",0,0,0,0,0,0,1,1,1
"306",306,"Mberengwa",2016,"11",4.35527402852929,13.0155541843852,2.32719674593236,"B",0,0,0,0,0,0,1,1,1
"307",307,"Mberengwa",2016,"12",13.2126729864018,24.1032090768241,2.70201306440464,"C",0,1,0,0,0,0,1,0,1
"308",308,"Mberengwa",2017,"01",21.2868108657188,25.2521291403564,14.6272838719549,"D",1,0,0,0,1,0,0,0,1
"309",309,"Mberengwa",2017,"02",20.4027303025611,24.5162415964154,14.3122749256709,"E",1,1,0,0,0,0,0,0,1
"310",310,"Mberengwa",2017,"03",16.4911861603738,22.865009566839,9.43524495231208,"F",0,1,0,0,0,0,1,0,1
"311",311,"Mberengwa",2017,"04",7.63757086189798,11.5440062476883,5.34050640587524,"G",0,0,0,0,0,0,1,1,1
"312",312,"Mberengwa",2017,"05",5.73325177991637,8.65453263914138,3.96460523017459,"H",0,0,0,0,0,0,1,1,1
"313",313,"Mount Darwin",2016,"10",2.54045094686766,2.62888340134246,2.45985497350227,"A",0,0,0,0,0,0,1,1,1
"314",314,"Mount Darwin",2016,"11",5.85531092182147,15.5549980738967,2.50202901596767,"B",0,0,0,0,0,0,1,1,1
"315",315,"Mount Darwin",2016,"12",20.2028757111992,25.3492336085884,7.28581832409846,"C",1,0,0,0,1,0,0,0,1
"316",316,"Mount Darwin",2017,"01",25.2485487082185,25.3796431808448,24.8874631479969,"D",0,0,1,1,1,0,0,0,0
"317",317,"Mount Darwin",2017,"02",24.1249337764251,25.3562698262089,21.8065619129017,"E",1,0,1,0,1,0,0,0,0
"318",318,"Mount Darwin",2017,"03",20.7749621111007,25.343398499229,15.3496919162496,"F",1,0,0,0,1,0,0,0,1
"319",319,"Mount Darwin",2017,"04",11.8216916100798,16.1398016796273,9.82805917040527,"G",0,0,0,0,0,0,1,1,1
"320",320,"Mount Darwin",2017,"05",6.56884911171709,8.86440472137541,4.56173980624384,"H",0,0,0,0,0,0,1,1,1
"321",321,"Mudzi",2016,"10",2.71119415896573,2.86674906318435,2.56906072727225,"A",0,0,0,0,0,0,1,1,1
"322",322,"Mudzi",2016,"11",3.82707928745581,9.30380407177786,2.65187180156718,"B",0,0,0,0,0,0,1,1,1
"323",323,"Mudzi",2016,"12",10.5074616315008,23.3288094698972,3.40717737884279,"C",0,1,0,0,0,0,1,0,1
"324",324,"Mudzi",2017,"01",23.7310744454831,25.2975393285335,20.5829427503766,"D",1,0,1,0,1,0,0,0,0
"325",325,"Mudzi",2017,"02",20.7458806945263,24.7762037939001,16.4473957091325,"E",1,1,0,0,0,0,0,0,1
"326",326,"Mudzi",2017,"03",16.6822998922305,24.0280278511124,10.9735687742617,"F",0,1,0,0,0,0,1,0,1
"327",327,"Mudzi",2017,"04",7.82783436906947,10.8735420268329,6.15845234868519,"G",0,0,0,0,0,0,1,1,1
"328",328,"Mudzi",2017,"05",4.48471519740771,5.64643307649077,3.54006253223384,"H",0,0,0,0,0,0,1,1,1
"329",329,"Murehwa",2016,"10",2.87302860217603,4.46036832102458,2.47331103631973,"A",0,0,0,0,0,0,1,1,1
"330",330,"Murehwa",2016,"11",9.25072958760961,20.6023738008118,2.53737617753983,"B",0,1,0,0,0,0,1,0,1
"331",331,"Murehwa",2016,"12",22.222413285749,25.3352278187052,14.7776734082031,"C",1,0,0,0,1,0,0,0,1
"332",332,"Murehwa",2017,"01",24.987538314565,25.355736982015,23.5886301668294,"D",1,0,1,0,1,0,0,0,0
"333",333,"Murehwa",2017,"02",24.9327990019452,25.31356461085,24.148876947581,"E",1,0,1,0,1,0,0,0,0
"334",334,"Murehwa",2017,"03",19.821356969986,25.0839166690572,13.4934626368968,"F",0,0,0,0,1,0,1,0,1
"335",335,"Murehwa",2017,"04",12.9807240170364,22.0983177659607,7.10987459523519,"G",0,1,0,0,0,0,1,0,1
"336",336,"Murehwa",2017,"05",9.60731457574081,12.2912920429103,6.9943465517044,"H",0,0,0,0,0,0,1,1,1
"337",337,"Mutare",2016,"10",2.51895553307178,4.20931596379018,2.21670550086516,"A",0,0,0,0,0,0,1,1,1
"338",338,"Mutare",2016,"11",5.7985826074237,13.0895044936707,2.20414494797441,"B",0,0,0,0,0,0,1,1,1
"339",339,"Mutare",2016,"12",15.6869905070853,22.9653842562238,4.32490631352849,"C",0,1,0,0,0,0,1,0,1
"340",340,"Mutare",2017,"01",22.9651883058302,25.2620988590098,18.9175975548356,"D",1,0,0,0,1,0,0,0,1
"341",341,"Mutare",2017,"02",18.956487689102,24.1331340564319,15.6487248606273,"E",0,1,0,0,0,0,1,0,1
"342",342,"Mutare",2017,"03",16.464377177357,23.9601120066378,10.1539719596262,"F",0,1,0,0,0,0,1,0,1
"343",343,"Mutare",2017,"04",7.46941997982927,10.58148926148,5.77155692323585,"G",0,0,0,0,0,0,1,1,1
"344",344,"Mutare",2017,"05",4.56904927501225,6.38151742746193,3.23317111576204,"H",0,0,0,0,0,0,1,1,1
"345",345,"Mutasa",2016,"10",2.3926622383073,3.28767041336979,2.12648406537334,"A",0,0,0,0,0,0,1,1,1
"346",346,"Mutasa",2016,"11",6.02172335668177,17.1165445702534,2.16744965375473,"B",0,0,0,0,0,0,1,1,1
"347",347,"Mutasa",2016,"12",18.3310951544399,24.0972221829694,8.69487934330822,"C",0,1,0,0,0,0,1,0,1
"348",348,"Mutasa",2017,"01",24.4622200463524,25.3106815384378,22.8057947297887,"D",1,0,1,0,1,0,0,0,0
"349",349,"Mutasa",2017,"02",22.2238083679924,24.5091207952553,19.4204238674191,"E",1,1,0,0,0,0,0,0,1
"350",350,"Mutasa",2017,"03",18.5854862374499,23.8632407681731,13.6646664177722,"F",0,1,0,0,0,0,1,0,1
"351",351,"Mutasa",2017,"04",10.3347596135889,13.3593529643947,8.68461175940666,"G",0,0,0,0,0,0,1,1,1
"352",352,"Mutasa",2017,"05",6.74543303130224,8.21933096642734,5.11656356376357,"H",0,0,0,0,0,0,1,1,1
"353",353,"Mutoko",2016,"10",2.78705427634096,3.70311310053295,2.5864331874781,"A",0,0,0,0,0,0,1,1,1
"354",354,"Mutoko",2016,"11",5.57688238135968,16.4004898480286,2.51663146504762,"B",0,0,0,0,0,0,1,1,1
"355",355,"Mutoko",2016,"12",16.8600783700188,25.0834576828982,6.61437108889224,"C",0,0,0,0,1,0,1,0,1
"356",356,"Mutoko",2017,"01",24.4863866293365,25.3111679448876,22.2600265906163,"D",1,0,1,0,1,0,0,0,0
"357",357,"Mutoko",2017,"02",22.5453194683062,24.2555540259394,19.875923386758,"E",1,1,0,0,0,0,0,0,1
"358",358,"Mutoko",2017,"03",17.1391984473437,24.0314346517821,10.4937728747564,"F",0,1,0,0,0,0,1,0,1
"359",359,"Mutoko",2017,"04",8.84697595235839,17.5035464360639,4.56917473158655,"G",0,0,0,0,0,0,1,1,1
"360",360,"Mutoko",2017,"05",5.71921477115071,7.5421545111762,4.42108475326196,"H",0,0,0,0,0,0,1,1,1
"361",361,"Mwenezi",2016,"10",2.43482104529414,3.95188974547124,2.15803905897247,"A",0,0,0,0,0,0,1,1,1
"362",362,"Mwenezi",2016,"11",3.52414059499298,9.77821430798438,2.16794920675232,"B",0,0,0,0,0,0,1,1,1
"363",363,"Mwenezi",2016,"12",12.346053852254,21.4103695227097,2.53967691808589,"C",0,1,0,0,0,0,1,0,1
"364",364,"Mwenezi",2017,"01",18.0501017718797,23.8858392739696,11.6355468183019,"D",0,1,0,0,0,0,1,0,1
"365",365,"Mwenezi",2017,"02",16.4413705874899,21.3418487754356,9.7958762267536,"E",0,1,0,0,0,0,1,0,1
"366",366,"Mwenezi",2017,"03",11.2751657156356,16.9778978416162,5.73143690831755,"F",0,0,0,0,0,0,1,1,1
"367",367,"Mwenezi",2017,"04",5.6100046560708,8.5273779889391,3.42697121357194,"G",0,0,0,0,0,0,1,1,1
"368",368,"Mwenezi",2017,"05",4.73640664618232,7.28384169584707,3.20005658557623,"H",0,0,0,0,0,0,1,1,1
"369",369,"Nkayi",2016,"10",2.43139689534122,2.61007185232355,2.33818582854665,"A",0,0,0,0,0,0,1,1,1
"370",370,"Nkayi",2016,"11",5.08367236105588,14.255625915471,2.46441403878611,"B",0,0,0,0,0,0,1,1,1
"371",371,"Nkayi",2016,"12",15.2456710557948,24.3057401914437,4.67134778021208,"C",0,1,0,0,0,0,1,0,1
"372",372,"Nkayi",2017,"01",24.5923096992439,25.3310629597942,23.1449037797344,"D",1,0,1,0,1,0,0,0,0
"373",373,"Nkayi",2017,"02",23.0336275726726,25.2798824132272,19.8991953550522,"E",1,0,0,0,1,0,0,0,1
"374",374,"Nkayi",2017,"03",15.2207949113714,25.1025676368913,6.36705487376003,"F",0,0,0,0,1,0,1,0,1
"375",375,"Nkayi",2017,"04",6.98674162086,14.1571417816705,3.44410620268318,"G",0,0,0,0,0,0,1,1,1
"376",376,"Nkayi",2017,"05",3.73894889166481,6.90802868994952,2.50591035532966,"H",0,0,0,0,0,0,1,1,1
"377",377,"Nyanga",2016,"10",2.5473549258158,3.46328312136584,2.31204605550523,"A",0,0,0,0,0,0,1,1,1
"378",378,"Nyanga",2016,"11",5.23541408635171,14.8535712705102,2.32422631564686,"B",0,0,0,0,0,0,1,1,1
"379",379,"Nyanga",2016,"12",17.8852978903727,24.3526163974969,7.58365995804118,"C",0,1,0,0,0,0,1,0,1
"380",380,"Nyanga",2017,"01",24.7497561545001,25.3305639588442,22.628666906592,"D",1,0,1,0,1,0,0,0,0
"381",381,"Nyanga",2017,"02",23.1283929148827,24.6211943396045,21.3974810809145,"E",1,1,1,0,0,0,0,0,0
"382",382,"Nyanga",2017,"03",18.8410868822499,24.8174956375451,14.2505407972895,"F",0,1,0,0,0,0,1,0,1
"383",383,"Nyanga",2017,"04",11.5842982089257,16.7103892683885,10.0593092258316,"G",0,0,0,0,0,0,1,1,1
"384",384,"Nyanga",2017,"05",7.6927432617716,9.30812044384315,6.094263285783,"H",0,0,0,0,0,0,1,1,1
"385",385,"Rushinga",2016,"10",2.72660398078625,2.87387876387428,2.58258290616783,"A",0,0,0,0,0,0,1,1,1
"386",386,"Rushinga",2016,"11",3.84253124243441,9.02677280892965,2.56658181582592,"B",0,0,0,0,0,0,1,1,1
"387",387,"Rushinga",2016,"12",14.2535448819366,24.7741054430208,3.96021016133864,"C",0,1,0,0,0,0,1,0,1
"388",388,"Rushinga",2017,"01",24.3913683861008,25.3170309879727,22.1069340338985,"D",1,0,1,0,1,0,0,0,0
"389",389,"Rushinga",2017,"02",21.9699038897442,25.236781476578,17.3160011326405,"E",1,0,0,0,1,0,0,0,1
"390",390,"Rushinga",2017,"03",17.8331504486895,25.335345998371,11.9965668604061,"F",0,0,0,0,1,0,1,0,1
"391",391,"Rushinga",2017,"04",8.42438007606944,10.4546043100334,7.07675110917585,"G",0,0,0,0,0,0,1,1,1
"392",392,"Rushinga",2017,"05",4.46434949405498,6.30056341688711,3.5265908935166,"H",0,0,0,0,0,0,1,1,1
"393",393,"Seke",2016,"10",2.30780641869556,2.70901235440504,2.16238960436614,"A",0,0,0,0,0,0,1,1,1
"394",394,"Seke",2016,"11",6.94926923188829,18.1343660284937,2.32611393473215,"B",0,0,0,0,0,0,1,1,1
"395",395,"Seke",2016,"12",19.9459724555526,25.3508965390976,8.83593980740342,"C",0,0,0,0,1,0,1,0,1
"396",396,"Seke",2017,"01",25.1060290694168,25.3663411003848,24.4961831591058,"D",0,0,1,1,1,0,0,0,0
"397",397,"Seke",2017,"02",24.3166183565011,25.3351935744975,21.3843339755441,"E",1,0,1,0,1,0,0,0,0
"398",398,"Seke",2017,"03",17.4932649309186,25.1030288589773,10.573339915317,"F",0,0,0,0,1,0,1,0,1
"399",399,"Seke",2017,"04",8.61829911770851,11.8857309968659,6.43262141170325,"G",0,0,0,0,0,0,1,1,1
"400",400,"Seke",2017,"05",5.43905697270486,7.37141505837509,3.5333246606816,"H",0,0,0,0,0,0,1,1,1
"401",401,"Shamva",2016,"10",2.599989,3.297879,2.436835,"A",0,0,0,0,0,0,1,1,1
"402",402,"Shamva",2016,"11",5.878134,16.36345,2.46649,"B",0,0,0,0,0,0,1,1,1
"403",403,"Shamva",2016,"12",18.60749,24.74013,8.042386,"C",0,1,0,0,0,0,1,0,1
"404",404,"Shamva",2017,"01",24.76201,25.29907,23.76982,"D",1,0,1,0,1,0,0,0,0
"405",405,"Shamva",2017,"02",23.53997,25.18055,20.89407,"E",1,0,1,0,1,0,0,0,0
"406",406,"Shamva",2017,"03",18.72651,24.25773,12.43487,"F",0,1,0,0,0,0,1,0,1
"407",407,"Shamva",2017,"04",10.05221,15.35006,7.450464,"G",0,0,0,0,0,0,1,1,1
"408",408,"Shamva",2017,"05",6.032071,7.868653,4.429657,"H",0,0,0,0,0,0,1,1,1
"409",409,"Shurugwi",2016,"10",2.662785,4.839091,2.251175,"A",0,0,0,0,0,0,1,1,1
"410",410,"Shurugwi",2016,"11",6.14565,15.3015,2.312551,"B",0,0,0,0,0,0,1,1,1
"411",411,"Shurugwi",2016,"12",16.77949,25.31808,4.602734,"C",0,0,0,0,1,0,1,0,1
"412",412,"Shurugwi",2017,"01",24.00384,25.33051,22.35518,"D",1,0,1,0,1,0,0,0,0
"413",413,"Shurugwi",2017,"02",22.41508,24.88192,16.63359,"E",1,1,0,0,0,0,0,0,1
"414",414,"Shurugwi",2017,"03",18.12261,25.26897,10.61381,"F",0,0,0,0,1,0,1,0,1
"415",415,"Shurugwi",2017,"04",9.340164,16.45332,6.520659,"G",0,0,0,0,0,0,1,1,1
"416",416,"Shurugwi",2017,"05",6.478431,9.878447,4.007419,"H",0,0,0,0,0,0,1,1,1
"417",417,"Tsholotsho",2016,"10",2.290665,2.605255,2.171555,"A",0,0,0,0,0,0,1,1,1
"418",418,"Tsholotsho",2016,"11",3.213005,5.306493,2.497347,"B",0,0,0,0,0,0,1,1,1
"419",419,"Tsholotsho",2016,"12",13.03421,23.79178,2.24865,"C",0,1,0,0,0,0,1,0,1
"420",420,"Tsholotsho",2017,"01",22.63859,24.86511,19.27297,"D",1,1,0,0,0,0,0,0,1
"421",421,"Tsholotsho",2017,"02",20.44266,24.91338,11.57201,"E",1,1,0,0,0,0,0,0,1
"422",422,"Tsholotsho",2017,"03",11.23237,23.15124,2.845809,"F",0,1,0,0,0,0,1,0,1
"423",423,"Tsholotsho",2017,"04",4.257906,6.963634,2.629756,"G",0,0,0,0,0,0,1,1,1
"424",424,"Tsholotsho",2017,"05",2.65669,3.391124,2.480494,"H",0,0,0,0,0,0,1,1,1
"425",425,"Umguza",2016,"10",2.525115,3.05269,2.326028,"A",0,0,0,0,0,0,1,1,1
"426",426,"Umguza",2016,"11",3.620596,6.245261,2.478715,"B",0,0,0,0,0,0,1,1,1
"427",427,"Umguza",2016,"12",13.46027,24.24933,2.606022,"C",0,1,0,0,0,0,1,0,1
"428",428,"Umguza",2017,"01",23.2772,25.28387,19.04714,"D",1,0,0,0,1,0,0,0,1
"429",429,"Umguza",2017,"02",21.52571,25.19312,13.22259,"E",1,0,0,0,1,0,0,0,1
"430",430,"Umguza",2017,"03",13.0871,24.796,4.353359,"F",0,1,0,0,0,0,1,0,1
"431",431,"Umguza",2017,"04",5.655951,9.677828,3.272591,"G",0,0,0,0,0,0,1,1,1
"432",432,"Umguza",2017,"05",3.35515,5.22914,2.677604,"H",0,0,0,0,0,0,1,1,1
"433",433,"UMP",2016,"10",2.689137,3.313297,2.531532,"A",0,0,0,0,0,0,1,1,1
"434",434,"UMP",2016,"11",4.765513,13.96539,2.560242,"B",0,0,0,0,0,0,1,1,1
"435",435,"UMP",2016,"12",13.67926,23.35194,6.071329,"C",0,1,0,0,0,0,1,0,1
"436",436,"UMP",2017,"01",23.72481,25.28123,20.55529,"D",1,0,1,0,1,0,0,0,0
"437",437,"UMP",2017,"02",21.81163,24.3244,18.0245,"E",1,1,0,0,0,0,0,0,1
"438",438,"UMP",2017,"03",16.98643,23.45807,11.19495,"F",0,1,0,0,0,0,1,0,1
"439",439,"UMP",2017,"04",8.543009,11.91575,6.283776,"G",0,0,0,0,0,0,1,1,1
"440",440,"UMP",2017,"05",5.080416,6.741316,3.954448,"H",0,0,0,0,0,0,1,1,1
"441",441,"Umzingwane",2016,"10",2.449579,3.461027,2.186825,"A",0,0,0,0,0,0,1,1,1
"442",442,"Umzingwane",2016,"11",3.626701,7.730695,2.181352,"B",0,0,0,0,0,0,1,1,1
"443",443,"Umzingwane",2016,"12",14.88238,25.29409,2.638093,"C",0,0,0,0,1,0,1,0,1
"444",444,"Umzingwane",2017,"01",23.58397,25.17238,21.20264,"D",1,0,1,0,1,0,0,0,0
"445",445,"Umzingwane",2017,"02",22.13601,24.84342,15.30246,"E",1,1,0,0,0,0,0,0,1
"446",446,"Umzingwane",2017,"03",17.29029,24.7622,10.08227,"F",0,1,0,0,0,0,1,0,1
