"","...1","District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture","group","AverageIdeal","MaxIdeal","MinIdeal","AverageWet","MaxWet","MinWet","AverageDry","MaxDry","MinDry"
"218",218,"Kadoma",2016,"11",0.152050134409471,0.312844689814705,0.0919176439381315,"B",0,0,0,0,0,0,1,1,1
"219",219,"Kadoma",2016,"12",0.54401336800512,0.921906348269789,0.273468983330267,"C",1,0,0,0,1,0,0,0,1
"220",220,"Kadoma",2017,"01",0.9896087796837,0.999038092867674,0.966567424834721,"D",0,0,0,1,1,1,0,0,0
"221",221,"Kadoma",2017,"02",0.960024935990826,0.99879807664585,0.892572595625696,"E",0,0,0,1,1,1,0,0,0
"222",222,"Kadoma",2017,"03",0.750997978253024,0.994446852507745,0.475603688816106,"F",1,0,1,0,1,0,0,0,0
"223",223,"Kadoma",2017,"04",0.345342452434089,0.409706005217128,0.265725177037387,"G",0,1,0,0,0,0,1,0,1
"224",224,"Kadoma",2017,"05",0.232265969330207,0.358503412911462,0.138307949813307,"H",0,0,0,0,0,0,1,1,1
"225",225,"Kariba",2016,"10",0.101115022403293,0.103777812437289,0.0991036375411746,"A",0,0,0,0,0,0,1,1,1
"226",226,"Kariba",2016,"11",0.194389841664529,0.438299851857541,0.10041543033692,"B",0,1,0,0,0,0,1,0,1
"227",227,"Kariba",2016,"12",0.624022285823667,0.882867215917084,0.308765005745847,"C",1,0,0,0,1,0,0,0,1
"228",228,"Kariba",2017,"01",0.973792519610471,0.997125358543327,0.906323890424137,"D",0,0,0,1,1,1,0,0,0
"229",229,"Kariba",2017,"02",0.990612127274925,0.996779301902934,0.98254956712545,"E",0,0,0,1,1,1,0,0,0
"230",230,"Kariba",2017,"03",0.901695115005738,0.997919693182089,0.731687188811449,"F",0,0,1,1,1,0,0,0,0
"231",231,"Kariba",2017,"04",0.591740586590421,0.68206743032011,0.518120484062116,"G",1,1,1,0,0,0,0,0,0
"232",232,"Kariba",2017,"05",0.331587022666578,0.483870706716568,0.23541392555303,"H",0,1,0,0,0,0,1,0,1
"233",233,"Kwekwe",2016,"10",0.0940655465979478,0.0968369867510532,0.0913123522920519,"A",0,0,0,0,0,0,1,1,1
"234",234,"Kwekwe",2016,"11",0.169784594198134,0.376881418211021,0.0947918511191269,"B",0,0,0,0,0,0,1,1,1
"235",235,"Kwekwe",2016,"12",0.465256943117466,0.782606430940593,0.241135539238786,"C",1,1,0,0,0,0,0,0,1
"236",236,"Kwekwe",2017,"01",0.965838642120312,0.99924690398034,0.888084189158425,"D",0,0,0,1,1,1,0,0,0
"237",237,"Kwekwe",2017,"02",0.912499258104638,0.99844799692456,0.808544853703026,"E",0,0,0,1,1,1,0,0,0
"238",238,"Kwekwe",2017,"03",0.688040341013436,0.995818137733055,0.349519728029559,"F",1,0,0,0,1,0,0,0,1
"239",239,"Kwekwe",2017,"04",0.274925944473215,0.34513409876765,0.183308409832551,"G",0,0,0,0,0,0,1,1,1
"240",240,"Kwekwe",2017,"05",0.181755299813127,0.293231274637882,0.113201157585719,"H",0,0,0,0,0,0,1,1,1
"241",241,"Lupane",2016,"10",0.104564468917078,0.111831520258512,0.100192840098653,"A",0,0,0,0,0,0,1,1,1
"242",242,"Lupane",2016,"11",0.152144864531273,0.295896582785017,0.10332711981532,"B",0,0,0,0,0,0,1,1,1
"243",243,"Lupane",2016,"12",0.523428302472914,0.913829362983374,0.159104274429043,"C",1,0,0,0,1,0,0,0,1
"244",244,"Lupane",2017,"01",0.974851918768578,0.99730906573442,0.940969039793849,"D",0,0,0,1,1,1,0,0,0
"245",245,"Lupane",2017,"02",0.907241031825684,0.996579072143333,0.767418090618973,"E",0,0,1,1,1,0,0,0,0
"246",246,"Lupane",2017,"03",0.615890180375125,0.989814002971079,0.274138522236203,"F",1,0,0,0,1,0,0,0,1
"247",247,"Lupane",2017,"04",0.26202523586014,0.416936668055663,0.16318261104661,"G",0,1,0,0,0,0,1,0,1
"248",248,"Lupane",2017,"05",0.149052148446105,0.25372024963114,0.110877883028134,"H",0,0,0,0,0,0,1,1,1
"249",249,"Makonde",2016,"10",0.089705436101843,0.093255382139961,0.086734683132748,"A",0,0,0,0,0,0,1,1,1
"250",250,"Makonde",2016,"11",0.161493107123091,0.349548348750961,0.0874319483952174,"B",0,0,0,0,0,0,1,1,1
"251",251,"Makonde",2016,"12",0.66930316041936,0.934191235441533,0.32475396832809,"C",1,0,0,0,1,0,0,0,1
"252",252,"Makonde",2017,"01",0.988047724810503,0.999355523950708,0.946654498435957,"D",0,0,0,1,1,1,0,0,0
"253",253,"Makonde",2017,"02",0.988784702001608,0.997148890534218,0.966045177946571,"E",0,0,0,1,1,1,0,0,0
"254",254,"Makonde",2017,"03",0.832632279640479,0.990988419089893,0.639016025471071,"F",0,0,1,1,1,0,0,0,0
"255",255,"Makonde",2017,"04",0.425524451753072,0.568715610543688,0.369766571950597,"G",1,1,0,0,0,0,0,0,1
"256",256,"Makonde",2017,"05",0.242805310779792,0.354436917630726,0.160161298820295,"H",0,0,0,0,0,0,1,1,1
"257",257,"Makoni",2016,"10",0.10642813830937,0.121042236294512,0.0974158599017097,"A",0,0,0,0,0,0,1,1,1
"258",258,"Makoni",2016,"11",0.235878565388236,0.551166639588393,0.0992252994210226,"B",0,1,0,0,0,0,1,0,1
"259",259,"Makoni",2016,"12",0.778707642052063,0.976690664236732,0.445270420060819,"C",1,0,1,0,1,0,0,0,0
"260",260,"Makoni",2017,"01",0.985725996538988,0.999177499580908,0.958871764095829,"D",0,0,0,1,1,1,0,0,0
"261",261,"Makoni",2017,"02",0.955943234537799,0.977929648478301,0.932487822375026,"E",0,0,0,1,1,1,0,0,0
"262",262,"Makoni",2017,"03",0.818723459459101,0.98888461986841,0.647034731861968,"F",0,0,1,1,1,0,0,0,0
"263",263,"Makoni",2017,"04",0.44944439430625,0.568033496051609,0.385388384817907,"G",1,1,0,0,0,0,0,0,1
"264",264,"Makoni",2017,"05",0.295413380284462,0.382281014297052,0.218553984327226,"H",0,0,0,0,0,0,1,1,1
"265",265,"Mangwe (South)",2016,"10",0.100542050213985,0.111960413417399,0.0944168771953448,"A",0,0,0,0,0,0,1,1,1
"266",266,"Mangwe (South)",2016,"11",0.140867482787805,0.172029143800401,0.097453781378817,"B",0,0,0,0,0,0,1,1,1
"267",267,"Mangwe (South)",2016,"12",0.41212366425899,0.847486862282748,0.0976996597403454,"C",1,0,0,0,1,0,0,0,1
"268",268,"Mangwe (South)",2017,"01",0.870091916511462,0.940811847315116,0.769336887890356,"D",0,0,1,1,1,0,0,0,0
"269",269,"Mangwe (South)",2017,"02",0.865453615324114,0.952874325812208,0.642713838976732,"E",0,0,1,1,1,0,0,0,0
"270",270,"Mangwe (South)",2017,"03",0.560071885407148,0.871356671468762,0.230587011833421,"F",1,0,0,0,1,0,0,0,1
"271",271,"Mangwe (South)",2017,"04",0.171432182857608,0.193451899119347,0.141481603847819,"G",0,0,0,0,0,0,1,1,1
"272",272,"Mangwe (South)",2017,"05",0.123424508651307,0.170352154259009,0.104218567759739,"H",0,0,0,0,0,0,1,1,1
"273",273,"Marondera",2016,"10",0.10275623092378,0.115067336627748,0.0953441998014122,"A",0,0,0,0,0,0,1,1,1
"274",274,"Marondera",2016,"11",0.293494753066865,0.660349707940513,0.099854700561691,"B",0,1,0,0,0,0,1,0,1
"275",275,"Marondera",2016,"12",0.835237621312724,0.998791837162033,0.505254048360141,"C",0,0,1,1,1,0,0,0,0
"276",276,"Marondera",2017,"01",0.994618517209199,0.999014082181386,0.98616098075364,"D",0,0,0,1,1,1,0,0,0
"277",277,"Marondera",2017,"02",0.983480446852021,0.998927221970463,0.93813345946643,"E",0,0,0,1,1,1,0,0,0
"278",278,"Marondera",2017,"03",0.811527252631117,0.996933889431743,0.621677487780789,"F",0,0,1,1,1,0,0,0,0
"279",279,"Marondera",2017,"04",0.439366703098923,0.543676073580697,0.374414129608334,"G",1,1,0,0,0,0,0,0,1
"280",280,"Marondera",2017,"05",0.327025629556175,0.408248321108341,0.238572841208933,"H",0,1,0,0,0,0,1,0,1
"281",281,"Masvingo",2016,"10",0.105638619553961,0.140588803374762,0.0917730565103051,"A",0,0,0,0,0,0,1,1,1
"282",282,"Masvingo",2016,"11",0.149923597811461,0.321799852575096,0.0919654463418569,"B",0,0,0,0,0,0,1,1,1
"283",283,"Masvingo",2016,"12",0.635393559671231,0.949636574509005,0.160127570521325,"C",1,0,0,0,1,0,0,0,1
"284",284,"Masvingo",2017,"01",0.935206012503716,0.98061832145912,0.86937486563035,"D",0,0,0,1,1,1,0,0,0
"285",285,"Masvingo",2017,"02",0.868545904563447,0.970322240649088,0.682059165796635,"E",0,0,1,1,1,0,0,0,0
"286",286,"Masvingo",2017,"03",0.78574239933464,0.974900421653606,0.52874416705467,"F",1,0,1,0,1,0,0,0,0
"287",287,"Masvingo",2017,"04",0.36305511891913,0.452252726154053,0.285411453176301,"G",0,1,0,0,0,0,1,0,1
"288",288,"Masvingo",2017,"05",0.288234815335232,0.414898438538993,0.195949560948335,"H",0,1,0,0,0,0,1,0,1
"289",289,"Matobo",2016,"10",0.0990075865933118,0.113017777153575,0.0921967048712463,"A",0,0,0,0,0,0,1,1,1
"290",290,"Matobo",2016,"11",0.123737353245329,0.143310556648537,0.092852683255671,"B",0,0,0,0,0,0,1,1,1
"291",291,"Matobo",2016,"12",0.421272108809558,0.867486011559468,0.103989943400033,"C",1,0,0,0,1,0,0,0,1
"292",292,"Matobo",2017,"01",0.836085405144327,0.890122693424718,0.75905497244363,"D",0,0,1,1,1,0,0,0,0
"293",293,"Matobo",2017,"02",0.830158263626576,0.932249590909205,0.605960706074473,"E",0,0,1,1,1,0,0,0,0
"294",294,"Matobo",2017,"03",0.594972087130483,0.861534374892164,0.303161945810301,"F",1,0,0,0,1,0,0,0,1
"295",295,"Matobo",2017,"04",0.206989047189692,0.259815686229006,0.171005306086115,"G",0,0,0,0,0,0,1,1,1
"296",296,"Matobo",2017,"05",0.148465286111733,0.208781147697258,0.111383374598955,"H",0,0,0,0,0,0,1,1,1
"297",297,"Mazowe",2016,"10",0.100325655900044,0.108081554190434,0.0958634197899488,"A",0,0,0,0,0,0,1,1,1
"298",298,"Mazowe",2016,"11",0.214308365049353,0.563084814721841,0.097154231594952,"B",0,1,0,0,0,0,1,0,1
"299",299,"Mazowe",2016,"12",0.829026371970885,0.999435948598029,0.475908363012373,"C",0,0,1,1,1,0,0,0,0
"300",300,"Mazowe",2017,"01",0.997129388730335,0.999448818858252,0.992334497823152,"D",0,0,0,1,1,1,0,0,0
"301",301,"Mazowe",2017,"02",0.991499178809874,0.999284043699426,0.978883653270193,"E",0,0,0,1,1,1,0,0,0
"302",302,"Mazowe",2017,"03",0.856082878673466,0.990080656289422,0.71057547224339,"F",0,0,1,1,1,0,0,0,0
"303",303,"Mazowe",2017,"04",0.560491771277415,0.635249406893658,0.451723422856927,"G",1,1,1,0,0,0,0,0,0
"304",304,"Mazowe",2017,"05",0.394660662329627,0.516824298216384,0.289498640657857,"H",0,1,0,0,0,0,1,0,1
"305",305,"Mberengwa",2016,"10",0.105691791800447,0.133786827392359,0.095149114718566,"A",0,0,0,0,0,0,1,1,1
"306",306,"Mberengwa",2016,"11",0.146129533707679,0.279248612936474,0.0953672753340051,"B",0,0,0,0,0,0,1,1,1
"307",307,"Mberengwa",2016,"12",0.466734635567362,0.812543433552544,0.139072374668907,"C",1,0,0,0,1,0,0,0,1
"308",308,"Mberengwa",2017,"01",0.865328114388318,0.972202109898719,0.697466394036461,"D",0,0,1,1,1,0,0,0,0
"309",309,"Mberengwa",2017,"02",0.87834416322098,0.989730240763364,0.619638526174498,"E",0,0,1,1,1,0,0,0,0
"310",310,"Mberengwa",2017,"03",0.74013457444152,0.939602515841637,0.470296303338113,"F",1,0,1,0,1,0,0,0,0
"311",311,"Mberengwa",2017,"04",0.313100132402056,0.39771769227755,0.247673630296102,"G",0,0,0,0,0,0,1,1,1
"312",312,"Mberengwa",2017,"05",0.258953574918394,0.380394284430111,0.171568267457948,"H",0,0,0,0,0,0,1,1,1
"313",313,"Mount Darwin",2016,"10",0.104990952213636,0.107698400843017,0.102468054958572,"A",0,0,0,0,0,0,1,1,1
"314",314,"Mount Darwin",2016,"11",0.175878272854015,0.441419145579676,0.104244245719182,"B",0,1,0,0,0,0,1,0,1
"315",315,"Mount Darwin",2016,"12",0.744560915086101,0.985526129935348,0.349795891505888,"C",1,0,0,0,1,0,0,0,1
"316",316,"Mount Darwin",2017,"01",0.997040395394647,0.999745652395456,0.988713878636344,"D",0,0,0,1,1,1,0,0,0
"317",317,"Mount Darwin",2017,"02",0.979948013563797,0.999097002493089,0.923910807142572,"E",0,0,0,1,1,1,0,0,0
"318",318,"Mount Darwin",2017,"03",0.881455170565092,0.998454195733112,0.750927830638389,"F",0,0,1,1,1,0,0,0,0
"319",319,"Mount Darwin",2017,"04",0.51803957669275,0.666775312439052,0.459220820160765,"G",1,1,1,0,0,0,0,0,0
"320",320,"Mount Darwin",2017,"05",0.294535352219634,0.417892122440072,0.203454636638779,"H",0,1,0,0,0,0,1,0,1
"321",321,"Mudzi",2016,"10",0.114273855307379,0.118047396096956,0.111123613746424,"A",0,0,0,0,0,0,1,1,1
"322",322,"Mudzi",2016,"11",0.135459013325684,0.228210326461148,0.11277162388028,"B",0,0,0,0,0,0,1,1,1
"323",323,"Mudzi",2016,"12",0.377769165814352,0.623015665592876,0.16473334570329,"C",0,1,0,0,0,0,1,0,1
"324",324,"Mudzi",2017,"01",0.904573466059818,0.995213526110201,0.62440253420242,"D",0,0,1,1,1,0,0,0,0
"325",325,"Mudzi",2017,"02",0.867754656436705,0.956143338215139,0.761701239937566,"E",0,0,1,1,1,0,0,0,0
"326",326,"Mudzi",2017,"03",0.720170659370145,0.917898070759174,0.55617794884208,"F",1,0,1,0,1,0,0,0,0
"327",327,"Mudzi",2017,"04",0.346255408176681,0.482582877411105,0.295009330195451,"G",0,1,0,0,0,0,1,0,1
"328",328,"Mudzi",2017,"05",0.198931620764492,0.267317326608359,0.154317735188809,"H",0,0,0,0,0,0,1,1,1
"329",329,"Murehwa",2016,"10",0.115706523748855,0.136692565141519,0.10437686753432,"A",0,0,0,0,0,0,1,1,1
"330",330,"Murehwa",2016,"11",0.325289413180669,0.827558514779408,0.107274772766431,"B",0,0,0,0,1,0,1,0,1
"331",331,"Murehwa",2016,"12",0.876347345881173,0.997738272908528,0.592504753034909,"C",0,0,1,1,1,0,0,0,0
"332",332,"Murehwa",2017,"01",0.993404703115698,0.999276132548156,0.97529890727361,"D",0,0,0,1,1,1,0,0,0
"333",333,"Murehwa",2017,"02",0.990194851569534,0.998135678465578,0.979789595546722,"E",0,0,0,1,1,1,0,0,0
"334",334,"Murehwa",2017,"03",0.828771902637337,0.989651340468724,0.654569192067782,"F",0,0,1,1,1,0,0,0,0
"335",335,"Murehwa",2017,"04",0.524385182456891,0.645697216968536,0.32868791891098,"G",1,1,0,0,0,0,0,0,1
"336",336,"Murehwa",2017,"05",0.40337519043374,0.505584899028937,0.299541773042282,"H",1,1,0,0,0,0,0,0,1
"337",337,"Mutare",2016,"10",0.100932489739642,0.118222592812838,0.0923990460688905,"A",0,0,0,0,0,0,1,1,1
"338",338,"Mutare",2016,"11",0.184530236643682,0.318855744635868,0.090105224202434,"B",0,0,0,0,0,0,1,1,1
"339",339,"Mutare",2016,"12",0.576316725419717,0.814991772219179,0.199698507256241,"C",1,0,0,0,1,0,0,0,1
"340",340,"Mutare",2017,"01",0.921570523217812,0.98101179772957,0.769874224578383,"D",0,0,1,1,1,0,0,0,0
"341",341,"Mutare",2017,"02",0.782380368917624,0.89903799662302,0.687861022003302,"E",1,0,1,0,1,0,0,0,0
"342",342,"Mutare",2017,"03",0.719909358864853,0.925294172579144,0.498539898411034,"F",1,0,1,0,1,0,0,0,0
"343",343,"Mutare",2017,"04",0.320312800491698,0.425053185977144,0.268216222555586,"G",0,1,0,0,0,0,1,0,1
"344",344,"Mutare",2017,"05",0.203256305848791,0.285758741712106,0.139903032058269,"H",0,0,0,0,0,0,1,1,1
"345",345,"Mutasa",2016,"10",0.0972612349144402,0.108816017321831,0.0883462283348485,"A",0,0,0,0,0,0,1,1,1
"346",346,"Mutasa",2016,"11",0.186985920549048,0.427179114130968,0.0887426923884284,"B",0,1,0,0,0,0,1,0,1
"347",347,"Mutasa",2016,"12",0.679907298452778,0.903666130421669,0.355027479093481,"C",1,0,0,0,1,0,0,0,1
"348",348,"Mutasa",2017,"01",0.97467784669379,0.997546094391776,0.919045923600388,"D",0,0,0,1,1,1,0,0,0
"349",349,"Mutasa",2017,"02",0.910498553653598,0.954115708108964,0.869133010306582,"E",0,0,0,1,1,1,0,0,0
"350",350,"Mutasa",2017,"03",0.799487860614905,0.947538220520065,0.655335230769744,"F",1,0,1,0,1,0,0,0,0
"351",351,"Mutasa",2017,"04",0.4487231957841,0.585348896296455,0.381329289090575,"G",1,1,0,0,0,0,0,0,1
"352",352,"Mutasa",2017,"05",0.294497890364866,0.366343085551393,0.224168076815216,"H",0,0,0,0,0,0,1,1,1
"353",353,"Mutoko",2016,"10",0.113674047844289,0.126873758651271,0.108212844048852,"A",0,0,0,0,0,0,1,1,1
"354",354,"Mutoko",2016,"11",0.187384350254352,0.529284622527685,0.104748516048305,"B",0,1,0,0,0,0,1,0,1
"355",355,"Mutoko",2016,"12",0.649320932670449,0.922297484304521,0.297741543281177,"C",1,0,0,0,1,0,0,0,1
"356",356,"Mutoko",2017,"01",0.969164338436733,0.998020928804646,0.915149250867818,"D",0,0,0,1,1,1,0,0,0
"357",357,"Mutoko",2017,"02",0.903853062260287,0.957620743322222,0.845942654942334,"E",0,0,0,1,1,1,0,0,0
"358",358,"Mutoko",2017,"03",0.714151274415347,0.93281892570082,0.507674286866003,"F",1,0,1,0,1,0,0,0,0
"359",359,"Mutoko",2017,"04",0.359496286982,0.459629224687433,0.208812537996497,"G",0,1,0,0,0,0,1,0,1
"360",360,"Mutoko",2017,"05",0.241706060839306,0.301924390042285,0.1912139944314,"H",0,0,0,0,0,0,1,1,1
"361",361,"Mwenezi",2016,"10",0.0998704843890481,0.123438526171518,0.0920153266787958,"A",0,0,0,0,0,0,1,1,1
"362",362,"Mwenezi",2016,"11",0.125540500494598,0.223083988341983,0.091434959734485,"B",0,0,0,0,0,0,1,1,1
"363",363,"Mwenezi",2016,"12",0.437388799973302,0.750540950280394,0.125248090964881,"C",1,1,0,0,0,0,0,0,1
"364",364,"Mwenezi",2017,"01",0.734709302220428,0.889022191394631,0.590345599136674,"D",1,0,1,0,1,0,0,0,0
"365",365,"Mwenezi",2017,"02",0.704993596136767,0.861714962141509,0.505987609567536,"E",1,0,1,0,1,0,0,0,0
"366",366,"Mwenezi",2017,"03",0.517346462246053,0.743420520803534,0.286163571264154,"F",1,1,0,0,0,0,0,0,1
"367",367,"Mwenezi",2017,"04",0.219766164136193,0.276316051818558,0.163638021464671,"G",0,0,0,0,0,0,1,1,1
"368",368,"Mwenezi",2017,"05",0.213692662109085,0.303086436478627,0.13964474090556,"H",0,0,0,0,0,0,1,1,1
"369",369,"Nkayi",2016,"10",0.100780410096135,0.105638614564907,0.0977992076093404,"A",0,0,0,0,0,0,1,1,1
"370",370,"Nkayi",2016,"11",0.186233428685662,0.432716837935945,0.10326749402614,"B",0,1,0,0,0,0,1,0,1
"371",371,"Nkayi",2016,"12",0.547573443745678,0.899055770188539,0.224718385538239,"C",1,0,0,0,1,0,0,0,1
"372",372,"Nkayi",2017,"01",0.977489086013382,0.998711122634895,0.95016875014052,"D",0,0,0,1,1,1,0,0,0
"373",373,"Nkayi",2017,"02",0.920911296581071,0.997931915777934,0.820144674863436,"E",0,0,0,1,1,1,0,0,0
"374",374,"Nkayi",2017,"03",0.656199638805259,0.995041918733443,0.305971824777526,"F",1,0,0,0,1,0,0,0,1
"375",375,"Nkayi",2017,"04",0.265754150742809,0.419779615436452,0.156235784542033,"G",0,1,0,0,0,0,1,0,1
"376",376,"Nkayi",2017,"05",0.165896337435205,0.307045113899061,0.105335805619899,"H",0,0,0,0,0,0,1,1,1
"377",377,"Nyanga",2016,"10",0.10357023461917,0.112851774069889,0.0970468249025346,"A",0,0,0,0,0,0,1,1,1
"378",378,"Nyanga",2016,"11",0.16451251622885,0.366766118806171,0.0963984008409386,"B",0,0,0,0,0,0,1,1,1
"379",379,"Nyanga",2016,"12",0.65420042789593,0.882509456154393,0.327437901579874,"C",1,0,0,0,1,0,0,0,1
"380",380,"Nyanga",2017,"01",0.973299956363236,0.999098186413048,0.895881919610531,"D",0,0,0,1,1,1,0,0,0
"381",381,"Nyanga",2017,"02",0.942744571712032,0.979197123394124,0.910647669990877,"E",0,0,0,1,1,1,0,0,0
"382",382,"Nyanga",2017,"03",0.803284129993068,0.969597299572211,0.676175275473215,"F",0,0,1,1,1,0,0,0,0
"383",383,"Nyanga",2017,"04",0.490976989435158,0.60470025833771,0.439688711498914,"G",1,1,1,0,0,0,0,0,0
"384",384,"Nyanga",2017,"05",0.334257363146565,0.415689573208092,0.265140367728977,"H",0,1,0,0,0,0,1,0,1
"385",385,"Rushinga",2016,"10",0.117400875544329,0.12167347716189,0.112792840609383,"A",0,0,0,0,0,0,1,1,1
"386",386,"Rushinga",2016,"11",0.139316449701224,0.252243999814758,0.112470484411484,"B",0,0,0,0,0,0,1,1,1
"387",387,"Rushinga",2016,"12",0.509153834776116,0.800619087353865,0.210644635607256,"C",1,0,0,0,1,0,0,0,1
"388",388,"Rushinga",2017,"01",0.94438396821246,0.9973639388321,0.73973982644208,"D",0,0,1,1,1,0,0,0,0
"389",389,"Rushinga",2017,"02",0.922493140010055,0.988112292952878,0.807284670603818,"E",0,0,0,1,1,1,0,0,0
"390",390,"Rushinga",2017,"03",0.776924110459152,0.984209865289609,0.60474739730644,"F",1,0,1,0,1,0,0,0,0
"391",391,"Rushinga",2017,"04",0.385356008618881,0.525031650792125,0.328815261644448,"G",0,1,0,0,0,0,1,0,1
"392",392,"Rushinga",2017,"05",0.206098838461365,0.307688643769007,0.151686532114424,"H",0,0,0,0,0,0,1,1,1
"393",393,"Seke",2016,"10",0.0929696908554804,0.0957620464611898,0.0897027636574758,"A",0,0,0,0,0,0,1,1,1
"394",394,"Seke",2016,"11",0.214939303702893,0.433483139894196,0.0980295256177433,"B",0,1,0,0,0,0,1,0,1
"395",395,"Seke",2016,"12",0.748303706854933,0.997880947560555,0.367408415866386,"C",1,0,0,0,1,0,0,0,1
"396",396,"Seke",2017,"01",0.996397008893028,0.999629085087994,0.992520303534413,"D",0,0,0,1,1,1,0,0,0
"397",397,"Seke",2017,"02",0.980592166921161,0.999073458818746,0.924064736798216,"E",0,0,0,1,1,1,0,0,0
"398",398,"Seke",2017,"03",0.768718918513327,0.995130758413493,0.524484706701952,"F",1,0,1,0,1,0,0,0,0
"399",399,"Seke",2017,"04",0.365065476633835,0.459093120440634,0.306885059855025,"G",0,1,0,0,0,0,1,0,1
"400",400,"Seke",2017,"05",0.243689896114396,0.335483918771152,0.158810851132364,"H",0,0,0,0,0,0,1,1,1
"401",401,"Shamva",2016,"10",0.104536418701382,0.11213367335771,0.100228877706915,"A",0,0,0,0,0,0,1,1,1
"402",402,"Shamva",2016,"11",0.173507515310638,0.504408713900685,0.100880506792286,"B",0,1,0,0,0,0,1,0,1
"403",403,"Shamva",2016,"12",0.706032496993442,0.94181168367384,0.358531638643194,"C",1,0,0,0,1,0,0,0,1
"404",404,"Shamva",2017,"01",0.980382924580931,0.998555145528104,0.919714106626396,"D",0,0,0,1,1,1,0,0,0
"405",405,"Shamva",2017,"02",0.958876993162004,0.993123395327759,0.909591041949146,"E",0,0,0,1,1,1,0,0,0
"406",406,"Shamva",2017,"03",0.81108803311875,0.951988705554509,0.639419153758545,"F",0,0,1,1,1,0,0,0,0
"407",407,"Shamva",2017,"04",0.442823983801748,0.558080734058907,0.367807111155914,"G",1,1,0,0,0,0,0,0,1
"408",408,"Shamva",2017,"05",0.275134149190321,0.376025114245296,0.201304391874621,"H",0,0,0,0,0,0,1,1,1
"409",409,"Shurugwi",2016,"10",0.107001205521838,0.13537674273035,0.0939333218213511,"A",0,0,0,0,0,0,1,1,1
"410",410,"Shurugwi",2016,"11",0.207608891386557,0.409051512643427,0.0945991110851578,"B",0,1,0,0,0,0,1,0,1
"411",411,"Shurugwi",2016,"12",0.635303984031587,0.981953784549144,0.219792924802728,"C",1,0,0,0,1,0,0,0,1
"412",412,"Shurugwi",2017,"01",0.971870546765975,0.997400194998758,0.929682464249927,"D",0,0,0,1,1,1,0,0,0
"413",413,"Shurugwi",2017,"02",0.934090385707956,0.995254647178111,0.758729938116274,"E",0,0,1,1,1,0,0,0,0
"414",414,"Shurugwi",2017,"03",0.794452892979714,0.99523043693842,0.520483939233311,"F",1,0,1,0,1,0,0,0,0
"415",415,"Shurugwi",2017,"04",0.38612225684375,0.484602386781397,0.297138103037925,"G",0,1,0,0,0,0,1,0,1
"416",416,"Shurugwi",2017,"05",0.292290416710033,0.443082148485371,0.176107530408271,"H",0,1,0,0,0,0,1,0,1
"417",417,"Tsholotsho",2016,"10",0.0970499431868632,0.108245868307044,0.092304483659131,"A",0,0,0,0,0,0,1,1,1
"418",418,"Tsholotsho",2016,"11",0.131902276314619,0.186055991686362,0.105870029536696,"B",0,0,0,0,0,0,1,1,1
"419",419,"Tsholotsho",2016,"12",0.472975168520563,0.861587046787005,0.0969489519962422,"C",1,0,0,0,1,0,0,0,1
"420",420,"Tsholotsho",2017,"01",0.896482642340806,0.973759432702884,0.780563503575544,"D",0,0,1,1,1,0,0,0,0
"421",421,"Tsholotsho",2017,"02",0.8104651002586,0.978619143578532,0.536942135317724,"E",0,0,1,1,1,0,0,0,0
"422",422,"Tsholotsho",2017,"03",0.488558270033154,0.938637361230083,0.128827243893354,"F",1,0,0,0,1,0,0,0,1
"423",423,"Tsholotsho",2017,"04",0.16724009079598,0.225692056239017,0.115472609266913,"G",0,0,0,0,0,0,1,1,1
"424",424,"Tsholotsho",2017,"05",0.112966135745863,0.147167806149475,0.104547878172963,"H",0,0,0,0,0,0,1,1,1
"425",425,"Umguza",2016,"10",0.104259727375488,0.116320565751423,0.0964671029682786,"A",0,0,0,0,0,0,1,1,1
"426",426,"Umguza",2016,"11",0.144893268851903,0.211746392639133,0.102793089715291,"B",0,0,0,0,0,0,1,1,1
"427",427,"Umguza",2016,"12",0.480887304217491,0.893263612106881,0.114873327465846,"C",1,0,0,0,1,0,0,0,1
"428",428,"Umguza",2017,"01",0.928410597001836,0.984569209260223,0.808014827702291,"D",0,0,0,1,1,1,0,0,0
"429",429,"Umguza",2017,"02",0.877583785675281,0.995265385155225,0.613285207850616,"E",0,0,1,1,1,0,0,0,0
"430",430,"Umguza",2017,"03",0.570478837873434,0.957830884618722,0.202581518712155,"F",1,0,0,0,1,0,0,0,1
"431",431,"Umguza",2017,"04",0.215541055838541,0.328448376707686,0.13300853905339,"G",0,0,0,0,0,0,1,1,1
"432",432,"Umguza",2017,"05",0.144299735925892,0.229272108943212,0.111900422726816,"H",0,0,0,0,0,0,1,1,1
"433",433,"UMP",2016,"10",0.110469832814157,0.119143100635987,0.1045770263414,"A",0,0,0,0,0,0,1,1,1
"434",434,"UMP",2016,"11",0.154991409860715,0.389340348567274,0.105900701339173,"B",0,0,0,0,0,0,1,1,1
"435",435,"UMP",2016,"12",0.516698448424079,0.742403421830333,0.254356133744796,"C",1,1,0,0,0,0,0,0,1
"436",436,"UMP",2017,"01",0.917720781365189,0.998234590873013,0.706651357010374,"D",0,0,1,1,1,0,0,0,0
"437",437,"UMP",2017,"02",0.897811694491914,0.950212509870096,0.826177887289165,"E",0,0,0,1,1,1,0,0,0
