"","District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture","AverageIdeal","MaxIdeal","MinIdeal","AverageWet","MaxWet","MinWet","AverageDry","MaxDry","MinDry"
"677","Centenary",2018,"05",4.64039245555374,6.64721897023008,3.45375915873688,0,0,0,0,0,0,1,1,1
"678","Centenary",2018,"06",3.025708419803,3.3664268346531,2.66638530642696,0,0,0,0,0,0,1,1,1
"679","Centenary",2018,"07",2.51495653617376,2.64854088510084,2.3690846642885,0,0,0,0,0,0,1,1,1
"680","Centenary",2018,"08",2.38392032803658,2.44039741133648,2.33380963325145,0,0,0,0,0,0,1,1,1
"681","Centenary",2018,"09",2.30868217593505,2.35210381013091,2.2610385191656,0,0,0,0,0,0,1,1,1
"682","Centenary",2018,"10",2.23214951165508,2.46589513549586,2.14534789194914,0,0,0,0,0,0,1,1,1
"683","Centenary",2018,"11",4.90127849475586,12.3226923535232,2.173137623319,0,0,0,0,0,0,1,1,1
"684","Centenary",2018,"12",16.6754860507949,22.687719932135,6.42606151034952,0,1,0,0,0,0,1,0,1
"685","Centenary",2019,"01",23.4005478421223,25.2148926041191,18.3494597724973,1,0,0,0,1,0,0,0,1
"686","Centenary",2019,"02",19.4347510754461,24.4951968586688,12.4350500731565,0,1,0,0,0,0,1,0,1
"687","Centenary",2019,"03",11.6045143727535,15.6983588017103,6.87189057507278,0,0,0,0,0,0,1,1,1
"688","Centenary",2019,"04",6.56022605898767,14.4795174152979,4.66489389910804,0,0,0,0,0,0,1,1,1
"689","Centenary",2019,"05",3.58710509073014,4.91467058986454,2.8255886813587,0,0,0,0,0,0,1,1,1
"690","Centenary",2019,"06",2.58206587616619,2.73929306594141,2.41732159689107,0,0,0,0,0,0,1,1,1
"691","Centenary",2019,"07",2.20831230279622,2.27076996815436,2.14263185883041,0,0,0,0,0,0,1,1,1
"692","Centenary",2019,"08",2.38829535567266,2.45170085370954,2.31580993743076,0,0,0,0,0,0,1,1,1
"693","Centenary",2019,"09",2.1996607747509,2.28235141500662,2.13428646715882,0,0,0,0,0,0,1,1,1
"694","Centenary",2019,"10",2.69222710150691,4.62066289520816,2.16764836353852,0,0,0,0,0,0,1,1,1
"695","Centenary",2019,"11",4.93824706063797,9.02985434859915,2.16562529977178,0,0,0,0,0,0,1,1,1
"696","Centenary",2019,"12",11.3287889040125,24.6753316811171,4.63218966665807,0,1,0,0,0,0,1,0,1
"697","Centenary",2020,"01",19.7015991518859,25.3188433892288,12.3040491722897,0,0,0,0,1,0,1,0,1
"698","Centenary",2020,"02",21.5023617730139,25.3146621020742,13.7605864900237,1,0,0,0,1,0,0,0,1
"699","Centenary",2020,"03",9.41888396878474,15.5673494042404,5.03322387240479,0,0,0,0,0,0,1,1,1
"700","Centenary",2020,"04",3.37576074515799,4.28187043179607,2.58669762264345,0,0,0,0,0,0,1,1,1
"701","Centenary",2020,"05",2.43767742508597,2.51582671934988,2.33789820545169,0,0,0,0,0,0,1,1,1
"702","Centenary",2020,"06",2.36463994572498,2.41285584826607,2.30857145042731,0,0,0,0,0,0,1,1,1
"703","Centenary",2020,"07",2.27879927894666,2.37392122309525,2.22120962234503,0,0,0,0,0,0,1,1,1
"704","Centenary",2020,"08",2.2791163584767,2.31251128156861,2.23605674713345,0,0,0,0,0,0,1,1,1
"705","Centenary",2020,"09",2.25585420450152,2.30876538099945,2.18344801502778,0,0,0,0,0,0,1,1,1
"706","Centenary",2020,"10",2.73458792566782,5.85347219412447,2.22433028373868,0,0,0,0,0,0,1,1,1
"707","Centenary",2020,"11",2.50608826584932,4.35557743120281,2.12904099885158,0,0,0,0,0,0,1,1,1
"708","Centenary",2020,"12",20.3067272094672,24.0527143586737,12.7681463984128,1,1,0,0,0,0,0,0,1
"709","Centenary",2021,"01",24.2900295476765,25.3294984180997,21.5596809457066,1,0,1,0,1,0,0,0,0
"710","Centenary",2021,"02",23.6591287345695,24.9828746720609,22.2399420108656,1,1,1,0,0,0,0,0,0
"711","Centenary",2021,"03",16.5403870036539,25.0833540773881,9.64291612897403,0,0,0,0,1,0,1,0,1
"712","Centenary",2021,"04",5.43469909483199,8.32055483188365,3.5290843952156,0,0,0,0,0,0,1,1,1
"713","Centenary",2021,"05",3.8018694020845,4.37382548697654,3.28111222120207,0,0,0,0,0,0,1,1,1
"714","Centenary",2021,"06",3.54081739702761,3.92889746754031,2.96461465389794,0,0,0,0,0,0,1,1,1
"715","Centenary",2021,"07",2.78097375473079,3.03261525028682,2.60894957816186,0,0,0,0,0,0,1,1,1
"716","Centenary",2021,"08",2.55673791812837,3.04944103185477,2.31911279967934,0,0,0,0,0,0,1,1,1
"717","Centenary",2021,"09",2.30952599118055,2.50900315846756,2.18631558480132,0,0,0,0,0,0,1,1,1
"718","Centenary",2021,"10",2.49340630614116,3.75107976833721,2.20014022289007,0,0,0,0,0,0,1,1,1
"719","Centenary",2021,"11",3.70354132808157,6.73316602806677,2.13194591311292,0,0,0,0,0,0,1,1,1
"720","Centenary",2021,"12",4.8103576855308,8.62181304618866,2.55900106929731,0,0,0,0,0,0,1,1,1
"721","Chegutu",2015,"05",7.76988959137194,12.8761582843405,4.3221401789486,0,0,0,0,0,0,1,1,1
"722","Chegutu",2015,"06",3.20240696732866,3.93835224241899,2.71082401535937,0,0,0,0,0,0,1,1,1
"723","Chegutu",2015,"07",2.33771560260986,2.56074091992898,2.24346808530168,0,0,0,0,0,0,1,1,1
"724","Chegutu",2015,"08",2.27905583199256,2.3204005890451,2.21903402817777,0,0,0,0,0,0,1,1,1
"725","Chegutu",2015,"09",2.20081398895619,2.25719822927315,2.16186673980731,0,0,0,0,0,0,1,1,1
"726","Chegutu",2015,"10",2.2039109465449,2.32184979686479,2.1363972410292,0,0,0,0,0,0,1,1,1
"727","Chegutu",2015,"11",3.44004131015312,8.33255961636237,2.13157136886768,0,0,0,0,0,0,1,1,1
"728","Chegutu",2015,"12",9.23553135479547,19.786132513064,2.44503532034759,0,0,0,0,0,0,1,1,1
"729","Chegutu",2016,"01",12.3114857107489,23.1745719715771,4.16834895637314,0,1,0,0,0,0,1,0,1
"730","Chegutu",2016,"02",12.3193920139331,23.6626149732516,6.41748553710171,0,1,0,0,0,0,1,0,1
"731","Chegutu",2016,"03",19.889738188136,25.1287094031859,12.0391301384453,0,0,0,0,1,0,1,0,1
"732","Chegutu",2016,"04",10.1793484350093,18.4496265851174,5.38586859781299,0,0,0,0,0,0,1,1,1
"733","Chegutu",2016,"05",3.15064653741858,4.62721781838977,2.44202751250079,0,0,0,0,0,0,1,1,1
"734","Chegutu",2016,"06",2.48453869265113,2.68126740399321,2.29625125855974,0,0,0,0,0,0,1,1,1
"735","Chegutu",2016,"07",2.27125808685641,2.33465352258697,2.1973620679801,0,0,0,0,0,0,1,1,1
"736","Chegutu",2016,"08",2.15127930894284,2.169793867508,2.13516625290484,0,0,0,0,0,0,1,1,1
"737","Chegutu",2016,"09",2.13936346139579,2.1497278152228,2.12436787220344,0,0,0,0,0,0,1,1,1
"738","Chegutu",2016,"10",2.15794013554133,2.20709743450457,2.10475829992157,0,0,0,0,0,0,1,1,1
"739","Chegutu",2016,"11",5.59590809517832,15.2264923393078,2.24100602175182,0,0,0,0,0,0,1,1,1
"740","Chegutu",2016,"12",19.1660110909584,25.3346705814361,7.90514487684854,0,0,0,0,1,0,1,0,1
"741","Chegutu",2017,"01",25.2177834250443,25.3714615041023,25.0077616449762,0,0,0,1,1,1,0,0,0
"742","Chegutu",2017,"02",24.5121568828226,25.3220276030529,22.0438096542452,1,0,1,0,1,0,0,0,0
"743","Chegutu",2017,"03",17.4256471329299,25.1626020850541,10.1246076949959,0,0,0,0,1,0,1,0,1
"744","Chegutu",2017,"04",8.57894806814804,10.9309014821951,6.44818776269784,0,0,0,0,0,0,1,1,1
"745","Chegutu",2017,"05",5.49648597282781,7.84185001594195,3.59262202455077,0,0,0,0,0,0,1,1,1
"746","Chegutu",2017,"06",2.83944740841674,3.30857086165565,2.46847489598162,0,0,0,0,0,0,1,1,1
"747","Chegutu",2017,"07",2.63375434182565,3.3874696287978,2.38019473075669,0,0,0,0,0,0,1,1,1
"748","Chegutu",2017,"08",2.25486737477737,2.35361145021708,2.17060653685336,0,0,0,0,0,0,1,1,1
"749","Chegutu",2017,"09",2.16391221556298,2.23007630260259,2.13630485822793,0,0,0,0,0,0,1,1,1
"750","Chegutu",2017,"10",2.7012995253802,5.35720136114465,2.14041168887665,0,0,0,0,0,0,1,1,1
"751","Chegutu",2017,"11",11.7337880527971,18.6917602523201,2.38347793919724,0,0,0,0,0,0,1,1,1
"752","Chegutu",2017,"12",12.0848407303837,20.6339877110085,6.8332772307334,0,1,0,0,0,0,1,0,1
"753","Chegutu",2018,"01",7.25127409189748,17.0756210559396,3.04774469006216,0,0,0,0,0,0,1,1,1
"754","Chegutu",2018,"02",24.323268990453,25.3234609476035,21.6620544313331,1,0,1,0,1,0,0,0,0
"755","Chegutu",2018,"03",19.1008050884251,25.130143067601,14.8649812442703,0,0,0,0,1,0,1,0,1
"756","Chegutu",2018,"04",12.26747792743,16.7347818187398,7.57526968581571,0,0,0,0,0,0,1,1,1
"757","Chegutu",2018,"05",5.53202096294723,7.40648819449259,4.32609429664214,0,0,0,0,0,0,1,1,1
"758","Chegutu",2018,"06",3.2685487561502,4.24922305490938,2.69020372402767,0,0,0,0,0,0,1,1,1
"759","Chegutu",2018,"07",2.51785253656658,2.65882855221678,2.32607513397916,0,0,0,0,0,0,1,1,1
"760","Chegutu",2018,"08",2.28159110451966,2.30909218596847,2.26170637147522,0,0,0,0,0,0,1,1,1
"761","Chegutu",2018,"09",2.2068616003285,2.23934193468962,2.17234578562715,0,0,0,0,0,0,1,1,1
"762","Chegutu",2018,"10",2.25911075880006,2.87141206332055,2.13724138620032,0,0,0,0,0,0,1,1,1
"763","Chegutu",2018,"11",4.02793313041045,10.3612750177015,2.13133039661583,0,0,0,0,0,0,1,1,1
"764","Chegutu",2018,"12",10.0219190224851,17.0260969789251,6.88167948128534,0,0,0,0,0,0,1,1,1
"765","Chegutu",2019,"01",17.4615074569681,23.1186506913367,12.7717472803597,0,1,0,0,0,0,1,0,1
"766","Chegutu",2019,"02",17.6595914940409,24.4900452341171,10.3338755718997,0,1,0,0,0,0,1,0,1
"767","Chegutu",2019,"03",7.93856491382038,14.4718223736227,4.90525150534024,0,0,0,0,0,0,1,1,1
"768","Chegutu",2019,"04",6.76491868181044,10.9756503870448,3.50085390103795,0,0,0,0,0,0,1,1,1
"769","Chegutu",2019,"05",2.98781216999519,4.40149147305955,2.39024856329166,0,0,0,0,0,0,1,1,1
"770","Chegutu",2019,"06",2.32327106638536,2.36626822730074,2.28236749278722,0,0,0,0,0,0,1,1,1
"771","Chegutu",2019,"07",2.23152254980404,2.27357099575653,2.20909224833338,0,0,0,0,0,0,1,1,1
"772","Chegutu",2019,"08",2.24260230211134,2.31579935605512,2.1855762215258,0,0,0,0,0,0,1,1,1
"773","Chegutu",2019,"09",2.20209927108822,2.25139019953669,2.1489316352771,0,0,0,0,0,0,1,1,1
"774","Chegutu",2019,"10",2.28948990843466,3.32939144634334,2.106034745068,0,0,0,0,0,0,1,1,1
"775","Chegutu",2019,"11",6.09541522675667,14.0650805575569,2.20832341179512,0,0,0,0,0,0,1,1,1
"776","Chegutu",2019,"12",6.52853210140097,15.9021680227332,2.59362524157274,0,0,0,0,0,0,1,1,1
"777","Chegutu",2020,"01",13.967685525943,22.3625158549439,3.17813748510066,0,1,0,0,0,0,1,0,1
"778","Chegutu",2020,"02",18.1162740448917,24.8128336454352,8.9999735796716,0,1,0,0,0,0,1,0,1
"779","Chegutu",2020,"03",9.91268010694694,18.6873751971544,5.2840338123201,0,0,0,0,0,0,1,1,1
"780","Chegutu",2020,"04",4.05539797202975,5.20339926253158,2.8777826750514,0,0,0,0,0,0,1,1,1
"781","Chegutu",2020,"05",2.32985377352019,2.654045306289,2.21034421550995,0,0,0,0,0,0,1,1,1
"782","Chegutu",2020,"06",2.30594177348896,2.35858808892332,2.27418881811477,0,0,0,0,0,0,1,1,1
"783","Chegutu",2020,"07",2.23083919977635,2.27851251021569,2.17778162641031,0,0,0,0,0,0,1,1,1
"784","Chegutu",2020,"08",2.18953115786839,2.2340906185183,2.15094343187799,0,0,0,0,0,0,1,1,1
"785","Chegutu",2020,"09",2.1651883437544,2.53718304557426,2.11093524154197,0,0,0,0,0,0,1,1,1
"786","Chegutu",2020,"10",3.38202673904616,6.94043172643412,2.19665036023862,0,0,0,0,0,0,1,1,1
"787","Chegutu",2020,"11",3.60423358848643,8.27849100352517,2.20853622593727,0,0,0,0,0,0,1,1,1
"788","Chegutu",2020,"12",20.2020914544325,23.5745715319052,9.3111564412045,1,1,0,0,0,0,0,0,1
"789","Chegutu",2021,"01",23.9357057784484,25.291531194351,18.7860045383828,1,0,0,0,1,0,0,0,1
"790","Chegutu",2021,"02",22.5369788373396,24.9683860085593,19.6107470931066,1,1,0,0,0,0,0,0,1
"791","Chegutu",2021,"03",13.7261716217444,21.8195613399688,7.50523598242226,0,1,0,0,0,0,1,0,1
"792","Chegutu",2021,"04",4.13693109546978,6.35435017909015,2.88784752893562,0,0,0,0,0,0,1,1,1
"793","Chegutu",2021,"05",3.05894559242899,4.19314275410979,2.43168874109346,0,0,0,0,0,0,1,1,1
"794","Chegutu",2021,"06",2.36968459146394,2.50490142021459,2.29769491649153,0,0,0,0,0,0,1,1,1
"795","Chegutu",2021,"07",2.3461786019557,2.4586960693602,2.2584365302952,0,0,0,0,0,0,1,1,1
"796","Chegutu",2021,"08",2.21283392423031,2.27119473262343,2.15256261834836,0,0,0,0,0,0,1,1,1
"797","Chegutu",2021,"09",2.1788545760316,2.27159505616444,2.12066364258446,0,0,0,0,0,0,1,1,1
"798","Chegutu",2021,"10",2.23321142292058,2.56543788746311,2.10975578692099,0,0,0,0,0,0,1,1,1
"799","Chegutu",2021,"11",3.93775800986111,6.19476337309285,2.13514887577819,0,0,0,0,0,0,1,1,1
"800","Chegutu",2021,"12",9.22095064270581,18.9959501339785,2.28962266516882,0,0,0,0,0,0,1,1,1
"801","Chikomba",2015,"05",7.49162843828762,12.5650764688565,4.16707627627953,0,0,0,0,0,0,1,1,1
"802","Chikomba",2015,"06",3.14741640939671,3.79005488729341,2.79533018030252,0,0,0,0,0,0,1,1,1
"803","Chikomba",2015,"07",2.71202605527809,2.89876249689659,2.50034065279685,0,0,0,0,0,0,1,1,1
"804","Chikomba",2015,"08",2.38298341146956,2.49582956209637,2.30832195062187,0,0,0,0,0,0,1,1,1
"805","Chikomba",2015,"09",2.34178040867289,2.65460170454614,2.24143542266749,0,0,0,0,0,0,1,1,1
"806","Chikomba",2015,"10",2.38439516835419,2.7525790466025,2.23040852576398,0,0,0,0,0,0,1,1,1
"807","Chikomba",2015,"11",4.83984524851266,11.1010909856252,2.20593667336384,0,0,0,0,0,0,1,1,1
"808","Chikomba",2015,"12",9.33638677705558,18.7738644931287,3.20920558729869,0,0,0,0,0,0,1,1,1
"809","Chikomba",2016,"01",8.80434918928105,17.3914479199355,3.32223024172401,0,0,0,0,0,0,1,1,1
"810","Chikomba",2016,"02",7.4992441565258,18.6436177579794,2.9968443424199,0,0,0,0,0,0,1,1,1
"811","Chikomba",2016,"03",15.8039506862744,22.2178672550377,11.0740814635788,0,1,0,0,0,0,1,0,1
"812","Chikomba",2016,"04",10.3575620709115,20.534530256471,5.49481035687229,0,1,0,0,0,0,1,0,1
"813","Chikomba",2016,"05",3.10648828709821,4.68802873439424,2.5616031048957,0,0,0,0,0,0,1,1,1
"814","Chikomba",2016,"06",2.51472862431748,2.60463323710298,2.47335064134754,0,0,0,0,0,0,1,1,1
"815","Chikomba",2016,"07",2.4224119787976,2.47968428443831,2.35411002751782,0,0,0,0,0,0,1,1,1
"816","Chikomba",2016,"08",2.30548144059117,2.39232786160126,2.20591678108459,0,0,0,0,0,0,1,1,1
"817","Chikomba",2016,"09",2.21273236351781,2.23863866575231,2.19080655793129,0,0,0,0,0,0,1,1,1
"818","Chikomba",2016,"10",2.39971191546866,3.13634925282778,2.22370823128142,0,0,0,0,0,0,1,1,1
"819","Chikomba",2016,"11",6.93469054171617,17.3722874807078,2.24986126821112,0,0,0,0,0,0,1,1,1
"820","Chikomba",2016,"12",19.264176492932,24.9147644089059,8.5594655342749,0,1,0,0,0,0,1,0,1
"821","Chikomba",2017,"01",24.716480460792,25.3322127547953,23.6575868772067,1,0,1,0,1,0,0,0,0
"822","Chikomba",2017,"02",23.3032078591092,25.0982837851507,19.8948425666915,1,0,0,0,1,0,0,0,1
"823","Chikomba",2017,"03",17.5339306383536,25.2407185924241,10.1957937701679,0,0,0,0,1,0,1,0,1
"824","Chikomba",2017,"04",7.6930962706887,10.0079218559471,5.66017264340867,0,0,0,0,0,0,1,1,1
"825","Chikomba",2017,"05",5.0846845681089,7.19510939270708,3.41399923015579,0,0,0,0,0,0,1,1,1
"826","Chikomba",2017,"06",2.83895894182149,3.15656201285495,2.53457192642847,0,0,0,0,0,0,1,1,1
"827","Chikomba",2017,"07",3.00086989675052,3.5074321309912,2.65151293024775,0,0,0,0,0,0,1,1,1
"828","Chikomba",2017,"08",2.50610598619481,3.05982222502718,2.23794375169356,0,0,0,0,0,0,1,1,1
"829","Chikomba",2017,"09",2.22480051662552,2.32097848242109,2.17905450315499,0,0,0,0,0,0,1,1,1
"830","Chikomba",2017,"10",3.17805878734596,7.41946968846194,2.23830013306318,0,0,0,0,0,0,1,1,1
"831","Chikomba",2017,"11",12.770391561566,20.8757581885453,3.0638136612675,0,1,0,0,0,0,1,0,1
"832","Chikomba",2017,"12",12.3296551779644,21.2251132504875,6.57477327847244,0,1,0,0,0,0,1,0,1
"833","Chikomba",2018,"01",8.97100862277737,17.4068308748044,3.81823609699243,0,0,0,0,0,0,1,1,1
"834","Chikomba",2018,"02",23.6237269829186,25.3494888961162,16.6662603569025,1,0,0,0,1,0,0,0,1
"835","Chikomba",2018,"03",19.8925880425249,24.8604248341322,13.5422360107331,0,1,0,0,0,0,1,0,1
"836","Chikomba",2018,"04",15.3786421833718,19.7812458303124,9.38352271858868,0,0,0,0,0,0,1,1,1
"837","Chikomba",2018,"05",6.47567711933368,8.42055416612376,4.78060500136446,0,0,0,0,0,0,1,1,1
"838","Chikomba",2018,"06",3.51309195809064,4.80643457723791,2.80101724734439,0,0,0,0,0,0,1,1,1
"839","Chikomba",2018,"07",4.72016205530881,5.61180329901278,3.05784708611665,0,0,0,0,0,0,1,1,1
"840","Chikomba",2018,"08",2.88969797224293,3.59167679994116,2.51510173398725,0,0,0,0,0,0,1,1,1
"841","Chikomba",2018,"09",2.32876454113862,2.44166621487725,2.26680439138149,0,0,0,0,0,0,1,1,1
"842","Chikomba",2018,"10",2.46278774495431,2.99643112158247,2.21999659830598,0,0,0,0,0,0,1,1,1
"843","Chikomba",2018,"11",4.68254764483007,11.3784705364434,2.23502498781705,0,0,0,0,0,0,1,1,1
"844","Chikomba",2018,"12",9.12635975702906,18.7593409833675,5.27753263008916,0,0,0,0,0,0,1,1,1
"845","Chikomba",2019,"01",14.7090877144663,19.6701073173918,7.61092769534499,0,0,0,0,0,0,1,1,1
"846","Chikomba",2019,"02",14.8468615796686,24.2881313179416,6.36591258968091,0,1,0,0,0,0,1,0,1
"847","Chikomba",2019,"03",12.6010915782075,21.8521980141938,4.67933458297969,0,1,0,0,0,0,1,0,1
"848","Chikomba",2019,"04",9.13416649454039,12.8781846912164,6.43031885449694,0,0,0,0,0,0,1,1,1
"849","Chikomba",2019,"05",3.80331453736574,5.44833027959496,3.04293288729926,0,0,0,0,0,0,1,1,1
"850","Chikomba",2019,"06",2.65341644919905,2.81224571500614,2.49979611492274,0,0,0,0,0,0,1,1,1
"851","Chikomba",2019,"07",2.39218921903891,2.43606386551752,2.34983127891471,0,0,0,0,0,0,1,1,1
"852","Chikomba",2019,"08",2.42452423685535,2.59956066199342,2.34651281536858,0,0,0,0,0,0,1,1,1
"853","Chikomba",2019,"09",2.45830022587295,2.72899903354531,2.29610738044498,0,0,0,0,0,0,1,1,1
"854","Chikomba",2019,"10",2.70919017411285,4.91846733674589,2.19582449904813,0,0,0,0,0,0,1,1,1
"855","Chikomba",2019,"11",6.49734953484072,14.1001570059582,2.38839813275289,0,0,0,0,0,0,1,1,1
"856","Chikomba",2019,"12",9.35217441213259,21.6482520946272,4.63616006162423,0,1,0,0,0,0,1,0,1
"857","Chikomba",2020,"01",13.0692611289555,22.0776059897149,3.95107297894209,0,1,0,0,0,0,1,0,1
"858","Chikomba",2020,"02",17.0376926892902,24.2818079739926,7.00685127419671,0,1,0,0,0,0,1,0,1
"859","Chikomba",2020,"03",7.06986597570538,13.8184983875648,3.9581202576681,0,0,0,0,0,0,1,1,1
"860","Chikomba",2020,"04",4.98014801050188,11.0380916670456,3.1651508073052,0,0,0,0,0,0,1,1,1
"861","Chikomba",2020,"05",2.51294107745831,2.91951237767618,2.35213320214184,0,0,0,0,0,0,1,1,1
"862","Chikomba",2020,"06",2.71518947355194,3.65714209626768,2.40604276146545,0,0,0,0,0,0,1,1,1
"863","Chikomba",2020,"07",2.49057693294631,2.65869981446624,2.37982032782659,0,0,0,0,0,0,1,1,1
"864","Chikomba",2020,"08",2.32913276441291,2.39808641518477,2.28596436725454,0,0,0,0,0,0,1,1,1
"865","Chikomba",2020,"09",2.39901866059451,2.65504940627927,2.24985005666336,0,0,0,0,0,0,1,1,1
"866","Chikomba",2020,"10",3.3525070182249,5.71921395427929,2.38930610719107,0,0,0,0,0,0,1,1,1
"867","Chikomba",2020,"11",4.60550920706626,13.507536730056,2.32190144108333,0,0,0,0,0,0,1,1,1
"868","Chikomba",2020,"12",22.9455785452348,25.2597015927339,17.3132533734838,1,0,0,0,1,0,0,0,1
"869","Chikomba",2021,"01",24.2535009494426,25.2753628173585,20.6642368050551,1,0,1,0,1,0,0,0,0
"870","Chikomba",2021,"02",22.9818269899181,25.1519005680926,20.1611890209655,1,0,1,0,1,0,0,0,0
"871","Chikomba",2021,"03",14.255927815042,23.1697520144573,8.6634534918865,0,1,0,0,0,0,1,0,1
"872","Chikomba",2021,"04",5.24308169625541,7.34688647563784,3.80221268978915,0,0,0,0,0,0,1,1,1
"873","Chikomba",2021,"05",3.87756096091513,5.13017405251016,3.18242133183577,0,0,0,0,0,0,1,1,1
"874","Chikomba",2021,"06",3.28373515400034,3.67899910209632,3.04080115569572,0,0,0,0,0,0,1,1,1
"875","Chikomba",2021,"07",3.05974204771704,3.28977006880954,2.93069146640981,0,0,0,0,0,0,1,1,1
"876","Chikomba",2021,"08",2.7972782206032,3.14931810359766,2.5479036958301,0,0,0,0,0,0,1,1,1
"877","Chikomba",2021,"09",2.38983180423428,2.564089560215,2.23330137882237,0,0,0,0,0,0,1,1,1
"878","Chikomba",2021,"10",2.51625433153834,2.89057135032481,2.27918160642402,0,0,0,0,0,0,1,1,1
"879","Chikomba",2021,"11",5.73075720144092,12.3607393895625,2.41342962268398,0,0,0,0,0,0,1,1,1
"880","Chikomba",2021,"12",10.9561030415776,19.4725525099308,2.75279568479586,0,0,0,0,0,0,1,1,1
"881","Chimanimani",2015,"05",8.68197373920517,12.5920904246038,6.15111970579436,0,0,0,0,0,0,1,1,1
"882","Chimanimani",2015,"06",4.81043633309627,5.86068006095329,4.0280804211432,0,0,0,0,0,0,1,1,1
"883","Chimanimani",2015,"07",3.35395028703695,3.97338377623289,2.79942775448428,0,0,0,0,0,0,1,1,1
"884","Chimanimani",2015,"08",2.58666592126245,2.78923981834561,2.36963743990541,0,0,0,0,0,0,1,1,1
"885","Chimanimani",2015,"09",2.50182187135779,2.90146673333157,2.22031185971277,0,0,0,0,0,0,1,1,1
"886","Chimanimani",2015,"10",2.11403392800413,2.19049838925192,2.06386994185395,0,0,0,0,0,0,1,1,1
"887","Chimanimani",2015,"11",3.64591153752125,7.37322217885479,2.00956672549654,0,0,0,0,0,0,1,1,1
"888","Chimanimani",2015,"12",8.07139825757868,19.657255936577,2.50786124448612,0,0,0,0,0,0,1,1,1
"889","Chimanimani",2016,"01",6.93873932341276,13.6393551279646,4.52845158228382,0,0,0,0,0,0,1,1,1
"890","Chimanimani",2016,"02",6.40990857007901,12.3051646285506,3.90126556269431,0,0,0,0,0,0,1,1,1
"891","Chimanimani",2016,"03",15.2169104862164,24.4207974136475,7.12981004933672,0,1,0,0,0,0,1,0,1
"892","Chimanimani",2016,"04",15.8818096095798,21.7876240295012,12.1642934909168,0,1,0,0,0,0,1,0,1
"893","Chimanimani",2016,"05",9.12461087485131,11.4319338392854,7.6420595518469,0,0,0,0,0,0,1,1,1
"894","Chimanimani",2016,"06",6.30728990008863,7.2230643195173,5.23346882292516,0,0,0,0,0,0,1,1,1
"895","Chimanimani",2016,"07",4.29781254851049,5.02552826297594,3.45831349789791,0,0,0,0,0,0,1,1,1
"896","Chimanimani",2016,"08",2.80536059357654,3.2803543587865,2.45030547805221,0,0,0,0,0,0,1,1,1
"897","Chimanimani",2016,"09",2.33908984965502,2.44276594222095,2.25808204966254,0,0,0,0,0,0,1,1,1
"898","Chimanimani",2016,"10",2.52963872438721,4.22335166225274,2.06012582095227,0,0,0,0,0,0,1,1,1
"899","Chimanimani",2016,"11",8.47260971252669,15.4033915194783,2.04079204971805,0,0,0,0,0,0,1,1,1
"900","Chimanimani",2016,"12",17.2667905613917,22.7839864427841,7.37209028032492,0,1,0,0,0,0,1,0,1
"901","Chimanimani",2017,"01",23.52800104403,25.3135691692468,19.2433305100684,1,0,0,0,1,0,0,0,1
"902","Chimanimani",2017,"02",20.9595810021017,24.9505390347058,17.9533482532119,1,1,0,0,0,0,0,0,1
"903","Chimanimani",2017,"03",19.7999129953483,24.6679435697986,15.5137440548571,0,1,0,0,0,0,1,0,1
"904","Chimanimani",2017,"04",13.5282583996846,17.5125897774963,11.4930324118879,0,0,0,0,0,0,1,1,1
"905","Chimanimani",2017,"05",9.08694569768493,11.8711931187615,6.85051504815351,0,0,0,0,0,0,1,1,1
"906","Chimanimani",2017,"06",5.40730506789857,6.40741420119508,4.62751890616686,0,0,0,0,0,0,1,1,1
"907","Chimanimani",2017,"07",4.43554393174452,5.00904022802908,3.9792345699591,0,0,0,0,0,0,1,1,1
"908","Chimanimani",2017,"08",3.49512887136356,4.16344949711889,2.81703779672142,0,0,0,0,0,0,1,1,1
"909","Chimanimani",2017,"09",2.57999172203203,2.83525695348256,2.43236624116198,0,0,0,0,0,0,1,1,1
"910","Chimanimani",2017,"10",4.57080198777624,12.2403991423599,2.56315602230208,0,0,0,0,0,0,1,1,1
"911","Chimanimani",2017,"11",13.2506924375169,21.15489289864,5.09245699466728,0,1,0,0,0,0,1,0,1
"912","Chimanimani",2017,"12",15.9871859489457,21.6142286388353,12.2835329953814,0,1,0,0,0,0,1,0,1
"913","Chimanimani",2018,"01",15.6480263776261,20.3454880002599,12.9296063805648,0,1,0,0,0,0,1,0,1
"914","Chimanimani",2018,"02",23.5688250596847,25.2776049638423,18.1578566015755,1,0,0,0,1,0,0,0,1
"915","Chimanimani",2018,"03",20.5533408502421,24.0580609511368,17.9960071805419,1,1,0,0,0,0,0,0,1
"916","Chimanimani",2018,"04",17.4423250591349,20.3005717226289,13.4151040052475,0,1,0,0,0,0,1,0,1
"917","Chimanimani",2018,"05",12.5931379590071,14.5565857327898,10.9361292532334,0,0,0,0,0,0,1,1,1
"918","Chimanimani",2018,"06",9.45333059380049,11.9935485428592,7.63273233285324,0,0,0,0,0,0,1,1,1
"919","Chimanimani",2018,"07",11.1740686706375,14.0178445817479,9.30639970638824,0,0,0,0,0,0,1,1,1
"920","Chimanimani",2018,"08",7.6968437058849,9.30908235835208,6.78568024296037,0,0,0,0,0,0,1,1,1
